city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,new_confirmed,new_deaths,id_state
12,2021-10-19,202142,894470,881935,False,False,88011,9839.458,2021-10-19,0.0209,1842,582,state,1,0,1
12,2021-10-20,202142,894470,881935,False,False,88019,9840.35239,2021-10-20,0.0209,1842,583,state,8,0,1
12,2021-10-21,202142,894470,881935,False,False,88022,9840.68778,2021-10-21,0.0209,1842,584,state,3,0,1
12,2021-10-22,202142,894470,881935,False,False,88023,9840.79958,2021-10-22,0.0209,1843,585,state,1,1,1
12,2021-10-23,202142,894470,881935,False,False,88024,9840.91138,2021-10-23,0.0209,1844,586,state,1,1,1
12,2021-10-24,202143,894470,881935,False,False,88033,9841.91756,2021-10-24,0.0209,1844,587,state,9,0,1
12,2021-10-25,202143,894470,881935,False,False,88038,9842.47655,2021-10-25,0.0209,1844,588,state,5,0,1
12,2021-10-26,202143,894470,881935,False,False,88040,9842.70015,2021-10-26,0.021,1845,589,state,2,1,1
12,2021-10-27,202143,894470,881935,False,False,88047,9843.48273,2021-10-27,0.021,1845,590,state,7,0,1
12,2021-10-28,202143,894470,881935,False,False,88049,9843.70633,2021-10-28,0.021,1845,591,state,2,0,1
12,2021-10-29,202143,894470,881935,False,False,88050,9843.81813,2021-10-29,0.021,1845,592,state,1,0,1
12,2021-10-30,202143,894470,881935,False,True,88050,9843.81813,2021-10-29,0.021,1845,593,state,0,0,1
12,2021-10-31,202144,894470,881935,False,True,88050,9843.81813,2021-10-29,0.021,1845,594,state,0,0,1
12,2021-11-01,202144,894470,881935,False,True,88050,9843.81813,2021-10-29,0.021,1845,595,state,0,0,1
12,2021-11-02,202144,894470,881935,False,True,88050,9843.81813,2021-10-29,0.021,1845,596,state,0,0,1
12,2021-11-03,202144,894470,881935,False,False,88053,9844.15352,2021-11-03,0.021,1845,597,state,3,0,1
12,2021-11-04,202144,894470,881935,False,True,88053,9844.15352,2021-11-03,0.021,1845,598,state,0,0,1
12,2021-11-05,202144,894470,881935,False,False,88060,9844.93611,2021-11-05,0.021,1845,599,state,7,0,1
12,2021-11-06,202144,894470,881935,False,False,88066,9845.6069,2021-11-06,0.021,1845,600,state,6,0,1
12,2021-11-07,202145,894470,881935,False,False,88068,9845.83049,2021-11-07,0.0209,1845,601,state,2,0,1
12,2021-11-08,202145,894470,881935,False,True,88068,9845.83049,2021-11-07,0.0209,1845,602,state,0,0,1
12,2021-11-09,202145,894470,881935,False,False,88073,9846.38948,2021-11-09,0.0209,1845,603,state,5,0,1
12,2021-11-10,202145,894470,881935,False,False,88078,9846.94847,2021-11-10,0.0209,1845,604,state,5,0,1
12,2021-11-11,202145,894470,881935,False,False,88089,9848.17825,2021-11-11,0.0209,1845,605,state,11,0,1
12,2021-11-12,202145,894470,881935,False,False,88094,9848.73724,2021-11-12,0.0209,1845,606,state,5,0,1
12,2021-11-13,202145,894470,881935,False,False,88104,9849.85522,2021-11-13,0.0209,1845,607,state,10,0,1
12,2021-11-14,202146,894470,881935,False,False,88109,9850.41421,2021-11-14,0.0209,1845,608,state,5,0,1
12,2021-11-15,202146,894470,881935,False,False,88110,9850.52601,2021-11-15,0.0209,1845,609,state,1,0,1
12,2021-11-16,202146,894470,881935,False,False,88113,9850.8614,2021-11-16,0.0209,1845,610,state,3,0,1
12,2021-11-17,202146,894470,881935,False,False,88114,9850.9732,2021-11-17,0.0209,1845,611,state,1,0,1
12,2021-11-18,202146,894470,881935,False,False,88120,9851.64399,2021-11-18,0.0209,1845,612,state,6,0,1
12,2021-11-19,202146,894470,881935,False,False,88127,9852.42658,2021-11-19,0.0209,1845,613,state,7,0,1
12,2021-11-20,202146,894470,881935,False,False,88134,9853.20916,2021-11-20,0.0209,1845,614,state,7,0,1
12,2021-11-21,202147,894470,881935,False,False,88137,9853.54456,2021-11-21,0.0209,1845,615,state,3,0,1
12,2021-11-22,202147,894470,881935,True,False,88139,9853.76815,2021-11-22,0.0209,1845,616,state,2,0,1
27,2020-03-08,202011,3351543,3337357,False,False,1,0.02984,2020-03-08,0.0,0,1,state,1,0,2
27,2020-03-09,202011,3351543,3337357,False,False,1,0.02984,2020-03-09,0.0,0,2,state,0,0,2
27,2020-03-10,202011,3351543,3337357,False,False,1,0.02984,2020-03-10,0.0,0,3,state,0,0,2
27,2020-03-11,202011,3351543,3337357,False,True,1,0.02984,2020-03-10,0.0,0,4,state,0,0,2
27,2020-03-12,202011,3351543,3337357,False,False,1,0.02984,2020-03-12,0.0,0,5,state,0,0,2
27,2020-03-13,202011,3351543,3337357,False,False,1,0.02984,2020-03-13,0.0,0,6,state,0,0,2
27,2020-03-14,202011,3351543,3337357,False,True,1,0.02984,2020-03-13,0.0,0,7,state,0,0,2
27,2020-03-15,202012,3351543,3337357,False,True,1,0.02984,2020-03-13,0.0,0,8,state,0,0,2
27,2020-03-16,202012,3351543,3337357,False,False,1,0.02984,2020-03-16,0.0,0,9,state,0,0,2
27,2020-03-17,202012,3351543,3337357,False,False,1,0.02984,2020-03-17,0.0,0,10,state,0,0,2
27,2020-03-18,202012,3351543,3337357,False,False,1,0.02984,2020-03-18,0.0,0,11,state,0,0,2
27,2020-03-19,202012,3351543,3337357,False,False,4,0.11935,2020-03-19,0.0,0,12,state,3,0,2
27,2020-03-20,202012,3351543,3337357,False,False,6,0.17902,2020-03-20,0.0,0,13,state,2,0,2
27,2020-03-21,202012,3351543,3337357,False,False,7,0.20886,2020-03-21,0.0,0,14,state,1,0,2
27,2020-03-22,202013,3351543,3337357,False,False,7,0.20886,2020-03-22,0.0,0,15,state,0,0,2
27,2020-03-23,202013,3351543,3337357,False,False,8,0.2387,2020-03-23,0.0,0,16,state,1,0,2
27,2020-03-24,202013,3351543,3337357,False,False,10,0.29837,2020-03-24,0.0,0,17,state,2,0,2
27,2020-03-25,202013,3351543,3337357,False,False,11,0.32821,2020-03-25,0.0,0,18,state,1,0,2
27,2020-03-26,202013,3351543,3337357,False,False,11,0.32821,2020-03-26,0.0,0,19,state,0,0,2
27,2020-03-27,202013,3351543,3337357,False,False,12,0.35804,2020-03-27,0.0,0,20,state,1,0,2
27,2020-03-28,202013,3351543,3337357,False,False,14,0.41772,2020-03-28,0.0,0,21,state,2,0,2
27,2020-03-29,202014,3351543,3337357,False,False,17,0.50723,2020-03-29,0.0,0,22,state,3,0,2
27,2020-03-30,202014,3351543,3337357,False,False,17,0.50723,2020-03-30,0.0,0,23,state,0,0,2
27,2020-03-31,202014,3351543,3337357,False,False,18,0.53707,2020-03-31,0.0556,1,24,state,1,1,2
27,2020-04-01,202014,3351543,3337357,False,False,18,0.53707,2020-04-01,0.0556,1,25,state,0,0,2
