_id,mes,ano,amparo_legal,descricao_infracao,quantidade_autos,mes_ano,id_infracao,id_state,data
6407641b305a576376e6f372,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,400,FEVEREIRO/2021,1,3,2/1/2021
6407641b305a576376e6f374,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,17,FEVEREIRO/2021,1,4,2/1/2021
6407641b305a576376e6f38f,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,406,MARÇO/2021,1,3,3/1/2021
6407641b305a576376e6f3aa,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,930,ABRIL/2021,1,5,4/1/2021
6407641b305a576376e6f3b7,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,353,ABRIL/2021,1,3,4/1/2021
6407641b305a576376e6f3c4,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,5,MAIO/2021,2,6,5/1/2021
6407641b305a576376e6f3c9,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,MAIO/2021,2,7,5/1/2021
6407641b305a576376e6f3cf,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,6,MAIO/2021,1,8,5/1/2021
6407641b305a576376e6f3dd,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,91,MAIO/2021,1,9,5/1/2021
6407641b305a576376e6f3ed,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,2,JUNHO/2021,2,5,6/1/2021
6407641b305a576376e6f40a,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,353,JUNHO/2021,1,3,6/1/2021
6407641b305a576376e6f418,JULHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,JULHO/2021,2,10,7/1/2021
6407641b305a576376e6f346,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,69,JANEIRO/2021,1,5,1/1/2021
6407641b305a576376e6f35a,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,113,JANEIRO/2021,1,7,1/1/2021
6407641b305a576376e6f36d,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,347,FEVEREIRO/2021,1,6,2/1/2021
6407641b305a576376e6f377,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,61,FEVEREIRO/2021,1,7,2/1/2021
6407641b305a576376e6f378,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,154,FEVEREIRO/2021,1,7,2/1/2021
6407641b305a576376e6f386,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,103,MARÇO/2021,1,5,3/1/2021
6407641b305a576376e6f3a1,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,ABRIL/2021,2,4,4/1/2021
6407641b305a576376e6f3b4,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,73,ABRIL/2021,1,10,4/1/2021
6407641b305a576376e6f3c2,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,535,ABRIL/2021,1,11,4/1/2021
6407641b305a576376e6f3dc,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,32,MAIO/2021,1,9,5/1/2021
6407641b305a576376e6f40f,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,82,JUNHO/2021,1,4,6/1/2021
6407641b305a576376e6f411,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,189,JUNHO/2021,1,7,6/1/2021
6407641b305a576376e6f432,JULHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,670,JULHO/2021,1,10,7/1/2021
6407641b305a576376e6f41d,JULHO,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,63,JULHO/2021,3,5,7/1/2021
6407641b305a576376e6f436,JULHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,77,JULHO/2021,1,4,7/1/2021
6407641b305a576376e6f45d,AGOSTO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,561,AGOSTO/2021,1,10,8/1/2021
6407641b305a576376e6f45f,AGOSTO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,350,AGOSTO/2021,1,3,8/1/2021
6407641b305a576376e6f46a,SETEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,1,SETEMBRO/2021,2,6,9/1/2021
6407641b305a576376e6f48d,SETEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,30,SETEMBRO/2021,1,7,9/1/2021
6407641b305a576376e6f49c,OUTUBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,102,OUTUBRO/2021,1,5,10/1/2021
6407641b305a576376e6f4a1,OUTUBRO,2021,,"Realizar transporte permissionado de passageiros, sem a emissão de bilhete.",3,OUTUBRO/2021,1,6,10/1/2021
6407641b305a576376e6f4ac,OUTUBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,461,OUTUBRO/2021,1,3,10/1/2021
6407641b305a576376e6f4be,NOVEMBRO,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,193,NOVEMBRO/2021,3,5,11/1/2021
6407641b305a576376e6f4d7,NOVEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,46,NOVEMBRO/2021,1,4,11/1/2021
6407641b305a576376e6f4f9,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,49,DEZEMBRO/2021,1,12,12/1/2021
6407641b305a576376e6f4fc,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,72,DEZEMBRO/2021,1,10,12/1/2021
6407641b305a576376e6f510,JANEIRO,2022,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,136,JANEIRO/2022,3,5,1/1/2022
6407641b305a576376e6f526,JANEIRO,2022,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,459,JANEIRO/2022,1,3,1/1/2022
6407641b305a576376e6f442,AGOSTO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,1,AGOSTO/2021,2,10,8/1/2021
6407641b305a576376e6f45e,AGOSTO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,260,AGOSTO/2021,1,3,8/1/2021
6407641b305a576376e6f464,AGOSTO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,144,AGOSTO/2021,1,7,8/1/2021
6407641b305a576376e6f46e,SETEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,2,SETEMBRO/2021,2,3,9/1/2021
6407641b305a576376e6f481,SETEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,70,SETEMBRO/2021,1,12,9/1/2021
6407641b305a576376e6f484,SETEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,162,SETEMBRO/2021,1,10,9/1/2021
6407641b305a576376e6f496,OUTUBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,2,OUTUBRO/2021,2,11,10/1/2021
6407641b305a576376e6f4b1,OUTUBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,141,OUTUBRO/2021,1,7,10/1/2021
6407641b305a576376e6f4c9,NOVEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,58,NOVEMBRO/2021,1,13,11/1/2021
6407641b305a576376e6f4d2,NOVEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,124,NOVEMBRO/2021,1,10,11/1/2021
6407641b305a576376e6f4e2,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,DEZEMBRO/2021,2,5,12/1/2021
6407641b305a576376e6f4e3,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,DEZEMBRO/2021,2,6,12/1/2021
6407641b305a576376e6f4fd,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,103,DEZEMBRO/2021,1,10,12/1/2021
6407641b305a576376e6f502,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,23,DEZEMBRO/2021,1,4,12/1/2021
6407641b305a576376e6f507,DEZEMBRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,272,DEZEMBRO/2021,1,7,12/1/2021
6407641b305a576376e6f513,JANEIRO,2022,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,899,JANEIRO/2022,3,12,1/1/2022
6407641b305a576376e6f51b,JANEIRO,2022,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,353,JANEIRO/2022,1,13,1/1/2022
6407641b305a576376e6f52c,JANEIRO,2022,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,353,JANEIRO/2022,1,7,1/1/2022
6407641b305a576376e6f379,FEVEREIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,626,FEVEREIRO/2021,1,7,2/1/2021
6407641b305a576376e6f389,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,33,MARÇO/2021,1,6,3/1/2021
6407641b305a576376e6f38e,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,363,MARÇO/2021,1,10,3/1/2021
6407641b305a576376e6f3d3,MAIO,2021,,"Realizar transporte permissionado de passageiros, sem a emissão de bilhete.",3,MAIO/2021,1,13,5/1/2021
6407641b305a576376e6f3d5,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,99,MAIO/2021,1,13,5/1/2021
6407641b305a576376e6f3d6,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,562,MAIO/2021,1,13,5/1/2021
6407641b305a576376e6f3f3,JUNHO,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,415,JUNHO/2021,3,5,6/1/2021
6407641b305a576376e6f33d,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,2,JANEIRO/2021,2,6,1/1/2021
6407641b305a576376e6f34d,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,41,JANEIRO/2021,1,9,1/1/2021
6407641b305a576376e6f356,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,10,JANEIRO/2021,1,4,1/1/2021
6407641b305a576376e6f383,MARÇO,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,631,MARÇO/2021,3,5,3/1/2021
6407641b305a576376e6f390,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,453,MARÇO/2021,1,3,3/1/2021
6407641b305a576376e6f3a3,ABRIL,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,385,ABRIL/2021,3,5,4/1/2021
6407641b305a576376e6f3a6,ABRIL,2021,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,4152,ABRIL/2021,3,3,4/1/2021
6407641b305a576376e6f3ad,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,248,ABRIL/2021,1,13,4/1/2021
6407641b305a576376e6f3b3,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,103,ABRIL/2021,1,9,4/1/2021
6407641b305a576376e6f3c5,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,MAIO/2021,2,10,5/1/2021
6407641b305a576376e6f3d1,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,157,MAIO/2021,1,5,5/1/2021
6407641b305a576376e6f3d2,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,1170,MAIO/2021,1,5,5/1/2021
6407641b305a576376e6f3d4,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,19,MAIO/2021,1,13,5/1/2021
6407641b305a576376e6f3d7,MAIO,2021,,"Realizar transporte permissionado de passageiros, sem a emissão de bilhete.",1,MAIO/2021,1,6,5/1/2021
6407641b305a576376e6f3e3,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,3110,MAIO/2021,1,3,5/1/2021
6407641b305a576376e6f3e5,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,72,MAIO/2021,1,4,5/1/2021
6407641b305a576376e6f3ea,MAIO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,45,MAIO/2021,1,11,5/1/2021
6407641b305a576376e6f3f8,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,1,JUNHO/2021,1,8,6/1/2021
6407641b305a576376e6f3fe,JUNHO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,92,JUNHO/2021,1,13,6/1/2021
6407641b305a576376e6f349,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,57,JANEIRO/2021,1,6,1/1/2021
6407641b305a576376e6f350,JANEIRO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,58,JANEIRO/2021,1,10,1/1/2021
6407641b305a576376e6f37e,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,MARÇO/2021,2,3,3/1/2021
6407641b305a576376e6f381,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,MARÇO/2021,2,7,3/1/2021
6407641b305a576376e6f396,MARÇO,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,207,MARÇO/2021,1,7,3/1/2021
6407641b305a576376e6f39e,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,1,ABRIL/2021,2,3,4/1/2021
6407641b305a576376e6f3a0,ABRIL,2021,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,1,ABRIL/2021,2,3,4/1/2021
